Timestamp,Enc_X_Transformed,Enc_Y_Transformed,UWB_X,UWB_Y,Delta_Error
1766061690,2.99,1.39,3.0,1.38,0.014142135623730807
1766061690,2.99,1.39,2.99,1.38,0.010000000000000009
1766061690,2.99,1.39,2.99,1.38,0.010000000000000009
1766061690,2.99,1.39,2.99,1.39,0.0
1766061690,2.99,1.39,2.99,1.39,0.0
1766061690,2.99,1.39,2.99,1.39,0.0
1766061690,2.99,1.39,2.98,1.39,0.010000000000000231
1766061690,2.99,1.39,2.98,1.39,0.010000000000000231
1766061690,2.99,1.39,2.99,1.39,0.0
1766061691,2.99,1.39,3.0,1.38,0.014142135623730807
1766061691,2.99,1.39,2.99,1.39,0.0
1766061691,2.99,1.39,2.99,1.39,0.0
1766061691,2.99,1.39,3.0,1.38,0.014142135623730807
1766061691,2.99,1.39,3.0,1.38,0.014142135623730807
1766061691,2.99,1.39,3.0,1.38,0.014142135623730807
1766061691,2.99,1.39,2.99,1.39,0.0
1766061691,2.99,1.39,2.99,1.38,0.010000000000000009
1766061691,2.99,1.39,2.99,1.38,0.010000000000000009
1766061691,2.99,1.39,2.98,1.39,0.010000000000000231
1766061692,2.99,1.39,2.98,1.39,0.010000000000000231
1766061692,2.99,1.39,2.99,1.38,0.010000000000000009
1766061692,2.99,1.39,2.98,1.39,0.010000000000000231
1766061692,2.99,1.39,2.99,1.39,0.0
1766061692,2.99,1.39,2.99,1.38,0.010000000000000009
1766061692,2.99,1.39,2.99,1.39,0.0
1766061692,2.99,1.39,2.99,1.39,0.0
1766061692,2.99,1.39,2.99,1.38,0.010000000000000009
1766061692,2.99,1.39,2.98,1.38,0.01414213562373112
1766061692,2.99,1.39,3.0,1.38,0.014142135623730807
1766061693,2.99,1.39,3.01,1.38,0.02236067977499752
1766061693,2.99,1.39,3.0,1.38,0.014142135623730807
1766061693,2.99,1.39,2.99,1.38,0.010000000000000009
1766061693,2.99,1.39,2.99,1.38,0.010000000000000009
1766061693,2.99,1.39,2.98,1.38,0.01414213562373112
1766061693,2.99,1.39,2.99,1.38,0.010000000000000009
1766061693,2.99,1.39,2.99,1.38,0.010000000000000009
1766061693,2.99,1.39,2.99,1.38,0.010000000000000009
1766061693,2.99,1.39,2.99,1.38,0.010000000000000009
1766061693,2.99,1.39,2.99,1.38,0.010000000000000009
1766061694,2.99,1.39,3.0,1.38,0.014142135623730807
1766061694,2.99,1.39,2.99,1.37,0.019999999999999796
1766061694,2.99,1.39,2.99,1.38,0.010000000000000009
1766061694,2.99,1.39,2.98,1.39,0.010000000000000231
1766061694,2.99,1.39,2.99,1.39,0.0
1766061694,2.99,1.39,2.98,1.4,0.01414213562373112
1766061694,2.99,1.39,2.97,1.39,0.020000000000000018
1766061694,2.99,1.39,2.97,1.39,0.020000000000000018
1766061694,2.99,1.39,2.97,1.4,0.022360679774997918
1766061694,2.99,1.39,2.97,1.39,0.020000000000000018
1766061695,2.99,1.39,2.98,1.4,0.01414213562373112
