Timestamp,Enc_X_Transformed,Enc_Y_Transformed,UWB_X,UWB_Y,Delta_Error
1766144350,0.34,0.86,0.32,0.9,0.044721359549995836
1766144350,0.34,0.86,0.32,0.89,0.036055512754639925
1766144350,0.34,0.86,0.33,0.87,0.014142135623730963
1766144350,0.34,0.86,0.32,0.87,0.022360679774997918
1766144351,0.34,0.86,0.32,0.87,0.022360679774997918
1766144351,0.34,0.86,0.33,0.87,0.014142135623730963
1766144351,0.34,0.86,0.33,0.86,0.010000000000000009
1766144351,0.34,0.86,0.37,0.86,0.02999999999999997
1766144351,0.34,0.86,0.36,0.86,0.019999999999999962
1766144351,0.34,0.86,0.36,0.87,0.02236067977499787
1766144351,0.34,0.86,0.33,0.9,0.041231056256176644
1766144351,0.34,0.86,0.34,0.89,0.030000000000000027
1766144351,0.34,0.86,0.32,0.88,0.028284271247461926
1766144351,0.34,0.86,0.32,0.88,0.028284271247461926
1766144352,0.34,0.86,0.32,0.88,0.028284271247461926
1766144352,0.34,0.86,0.32,0.9,0.044721359549995836
1766144352,0.34,0.86,0.33,0.89,0.03162277660168382
1766144352,0.34,0.86,0.33,0.92,0.060827625302982254
1766144352,0.34,0.86,0.35,0.89,0.031622776601683805
1766144352,0.34,0.86,0.33,0.91,0.050990195135927896
1766144352,0.34,0.86,0.35,0.89,0.031622776601683805
1766144352,0.34,0.86,0.35,0.88,0.022360679774997894
1766144352,0.34,0.86,0.36,0.87,0.02236067977499787
1766144352,0.34,0.86,0.36,0.87,0.02236067977499787
1766144353,0.34979144631472486,0.8600433059239195,0.38,0.85,0.03183433224739586
1766144353,0.34979144631472486,0.8600433059239195,0.35,0.86,0.00021300244761118833
1766144353,0.3747456411984532,0.8601319381448925,0.35,0.86,0.024745992928081585
1766144353,0.4029122418795744,0.8602484207341458,0.36,0.87,0.04400629274671226
1766144353,0.4321316021349313,0.8604113432641768,0.34,0.87,0.09262923107716439
1766144353,0.4607717762451403,0.8606100929036032,0.34,0.89,0.12429637394767824
1766144353,0.49009580119826135,0.8608625612918434,0.38,0.86,0.11009918007628064
1766144353,0.5192084111931171,0.8611618591317539,0.36,0.87,0.15945353846385354
1766144353,0.5484265986402035,0.8614702092412733,0.34,0.89,0.21037014042268734
1766144353,0.5780134343177723,0.8617877242191064,0.36,0.9,0.22133692769934413
1766144354,0.6073363222085726,0.862117572397408,0.38,0.91,0.23232419217213993
1766144354,0.6666668664278708,0.8628002423459283,0.37,0.92,0.3021308357513623
1766144354,0.6666668664278708,0.8628002423459283,0.4,0.9,0.26924902900471437
1766144354,0.6666668664278708,0.8628002423459283,0.43,0.9,0.2395725936627754
1766144354,0.7259435644037155,0.8635364689351501,0.45,0.92,0.28166111033676405
1766144354,0.7259435644037155,0.8635364689351501,0.48,0.93,0.254765849032426
1766144354,0.7548974401945301,0.8639178052172847,0.53,0.92,0.23178453610562258
1766144354,0.7845885378327802,0.8643211114643814,0.56,0.93,0.23399514466146581
1766144354,0.8139631751776728,0.8647366293153629,0.6,0.93,0.22369521203019047
1766144354,0.8439168032035056,0.8651790738843808,0.62,0.93,0.23311046141124603
1766144355,0.9030337313131753,0.8660855172666796,0.61,0.95,0.304812086538121
1766144355,0.9030337313131753,0.8660855172666796,0.64,0.95,0.276094882641697
1766144355,0.9322489397810678,0.8665831151475183,0.69,0.94,0.253129586983612
1766144355,0.9322489397810678,0.8665831151475183,0.72,0.95,0.2280526016441811
1766144355,0.9617793708665909,0.8671413169671836,0.75,0.96,0.2312428094865614
1766144355,1.0209451228058604,0.868280089184851,0.78,0.94,0.251392716305115
1766144355,1.0209451228058604,0.868280089184851,0.81,0.94,0.22280392824838705
1766144355,1.0506849952867556,0.8688984773944988,0.84,0.94,0.22235915487292368
1766144355,1.1072682829098446,0.8701324791277943,0.86,0.94,0.2569495557614588
1766144355,1.1100577734832315,0.8701951238699843,0.88,0.94,0.24041484952387757
1766144356,1.1392686713295381,0.8709018462242822,0.92,0.95,0.23309926674562512
1766144356,1.1687428548105792,0.8716326475775555,0.93,0.95,0.2512759293064277
1766144356,1.1984272641245821,0.8723808310923264,0.96,0.95,0.2507434857774997
1766144356,1.2278480885393697,0.8731461881150051,0.99,0.96,0.2532099876797633
1766144356,1.2278480885393697,0.8731461881150051,1.01,0.95,0.23100713859426772
1766144356,1.2575836317435447,0.8739461190560182,1.05,0.98,0.23310596266745265
1766144356,1.287003185744685,0.8747588447120104,1.09,0.97,0.21881757894224543
1766144356,1.3166845037775412,0.8756209901321621,1.11,0.97,0.22721329539752255
1766144356,1.375675327382037,0.8774308183860206,1.12,0.96,0.26867739537280405
1766144356,1.375675327382037,0.8774308183860206,1.16,0.96,0.2309405044459529
1766144357,1.4051976639808086,0.8783315804817786,1.17,0.98,0.2562311625649043
1766144357,1.434510003154931,0.8792094060980626,1.2,0.99,0.2593636390800949
