Timestamp,Enc_X_Transformed,Enc_Y_Transformed,UWB_X,UWB_Y,Delta_Error
1766057226,1.0,1.0,1.6149567077298295,1.911066209573578,1.0991876048285287
1766057226,1.0,1.0,1.7197259637716682,1.748710768870513,1.0385438259167166
1766057226,1.0,1.0,1.7424859923319955,1.7425050440268248,1.0500472318969776
1766057226,1.0,1.0,1.5813603726404284,1.9327827089717082,1.0991194043566042
1766057226,1.0,1.0,1.605780228168936,1.9397348083012147,1.118065827567111
1766057227,1.0,1.0,1.6360120522889217,1.9399292710521767,1.1348913451240354
1766057227,1.0,1.0,1.6434760187544017,1.9541377265953521,1.1508432508489426
1766057227,1.0,1.0,1.599068465591146,1.9502853465495478,1.1233544704733782
1766057227,1.0,1.0,1.6216089509469485,1.937933096479799,1.1252182816545195
1766057227,1.0,1.0,1.595475277297296,1.9354072766173838,1.1088631922022854
1766057227,1.0,1.0,1.6124646842699792,1.899787063377453,1.0884529153341205
1766057227,1.0,1.0,1.6188711885138938,1.91920269932368,1.1081223535406814
1766057227,1.0,1.0,1.6226330000747755,1.9223679330640278,1.1128497008702127
1766057228,1.0,1.0,1.6422860264602526,1.8856741722940125,1.0940521373567094
1766057228,1.0,1.0,1.7425775186718298,1.742628402121877,1.0501991786679818
1766057228,1.0,1.0,1.616098045746856,1.9371382190468527,1.121518989394028
1766057228,1.0,1.0,1.616387404881408,1.916844691295644,1.1047794444383194
1766057228,1.0,1.0,1.6190328776049616,1.9312514605115356,1.1182267150541287
1766057228,1.0,1.0,1.5874404505779796,1.9159016687867751,1.0881002480753597
1766057228,1.0,1.0,1.6209707872814465,1.930927409109626,1.1190310807517816
1766057228,1.0,1.0,1.6305812646328723,1.9420441235300205,1.133613629938983
1766057228,1.0,1.0,1.5984229341380085,1.9272433717392465,1.1035806624514177
1766057229,1.0,1.0,1.5917905947114186,1.920277251400482,1.094132682737391
1766057229,1.0,1.0,1.5718119078018584,1.9190821374893692,1.0824420692840928
1766057229,1.0,1.0,1.608023801529796,1.9356924919816003,1.1158912952333135
1766057229,1.0,1.0,1.6216244703380525,1.9279071628779256,1.116883469768993
