Timestamp,Enc_X_Transformed,Enc_Y_Transformed,UWB_X,UWB_Y,Delta_Error
1766056460,1.0,1.0,0.8828169120761659,0.8914284567824231,0.15974872798245127
1766056460,1.0,1.0,0.8954545101495275,0.9528083426242202,0.11470314718414767
1766056460,1.0,1.0,0.9011536849217694,0.9343272892969086,0.11867391851471316
1766056460,1.0,1.0,0.8863221845294866,0.9456386587392231,0.12600714723307851
1766056460,1.0,1.0,0.8885783107439148,0.9058720675278069,0.1458590432855274
1766056460,1.0,1.0,0.9144658989436092,0.9144658989436092,0.12096348575933875
1766056460,1.0,1.0,0.920117473214025,0.9201337217024615,0.11295946394531035
1766056461,1.0,1.0,0.9110719349545852,0.8859363736138045,0.1446330239505872
1766056461,1.0,1.0,0.8886146103161654,0.931850777748229,0.13057956014836689
1766056461,1.0,1.0,0.8687941689432501,0.9028650557916421,0.16324879016290808
1766056461,1.0,1.0,0.8857440559930404,0.9369350171411732,0.13050522136644804
1766056461,1.0,1.0,0.903347725443804,0.9202784541303849,0.12528841547696032
1766056461,1.0,1.0,0.8005416330322475,0.9156069416702234,0.21657753449445238
1766056461,1.0,1.0,0.8914445924877338,0.8915092190841536,0.15347483847160215
1766056461,1.0,1.0,0.8630664093237768,0.9558971718772731,0.14386058426096512
1766056461,1.0,1.0,0.8684756647053572,0.8686541047683699,0.18587736540228875
1766056461,1.0,1.0,0.8944169272491548,0.919878936773283,0.1325412012322578
1766056462,1.0,1.0,0.8920111471232982,0.908842369403339,0.1413198710784271
1766056462,1.0,1.0,0.8686950497188948,0.8856487255993184,0.17411836182718782
1766056462,1.0,1.0,0.8970656889338592,0.914485562781842,0.1338214906784382
1766056462,1.0,1.0,0.8522543417732479,0.9614030961919925,0.15270396363035516
1766056462,1.0,1.0,0.8686199728144609,0.9118917192380702,0.1581890662533161
1766056462,1.0,1.0,0.8773296079643221,0.9195857083704828,0.1466781625889278
1766056462,1.0,1.0,0.8772477824195021,0.9114875047682388,0.1513359465992216
1766056462,1.0,1.0,0.8717425986690743,0.9310056563058225,0.1456371534257396
1766056463,1.0,1.0,0.9033553820088738,0.928028246434739,0.12049944189874646
1766056463,1.0,1.0,0.8535753763609903,0.9146215884754375,0.1694982110887403
1766056463,1.0,1.0,0.8857065738399866,0.9029802731055782,0.14991936055780997
1766056463,1.0,1.0,0.9005561923371038,0.9260783874682862,0.12390914284984751
1766056463,1.0,1.0,0.8393700563233892,0.9254576426314503,0.1770834318834253
1766056463,1.0,1.0,0.9252524115700796,0.9168725428786846,0.11179166383744762
1766056463,1.0,1.0,0.9004449484894297,0.9339251499046872,0.11948679465275802
1766056463,1.0,1.0,0.8935121232761009,0.9674847375279387,0.11134141270341137
1766056463,1.0,1.0,0.8799651622062992,0.9060788549092996,0.15241241346855072
1766056463,1.0,1.0,0.8884673531050045,0.9481820888442567,0.12298222326803278
1766056464,1.0,1.0,0.8543763582545556,0.9398936657404098,0.15754052321016052
1766056464,1.0,1.0,0.9174678981420556,0.925826093789618,0.1109653828885236
1766056464,1.0,1.0,0.8769794208855329,0.9203240048049519,0.14656850649433587
1766056464,1.0,1.0,0.8481238706900052,0.9430034909823775,0.16221886664128252
1766056464,1.0,1.0,0.9000040728631449,0.9085668373246337,0.13549615743916588
1766056464,1.0,1.0,0.9231323419663475,0.9314706929795054,0.10298010862437344
1766056464,1.0,1.0,0.9255688150579696,0.9171378818727339,0.11138281695311772
1766056464,1.0,1.0,0.9204450572247318,0.9454085897040717,0.09648425259115906
1766056464,1.0,1.0,0.8458425975552427,0.914281876227958,0.17638622812315585
1766056464,1.0,1.0,0.883357655138223,0.9257523789826819,0.1382683833766238
1766056465,1.0,1.0,0.871090288758458,0.9058809822786965,0.15961235274627333
1766056465,1.0,1.0,0.9177658649687885,0.9178001666828118,0.11627237660641945
1766056465,1.0,1.0,0.8749493050996696,0.9335856920781964,0.14159285501672625
1766056465,1.0,1.0,0.872945363032682,0.9552263665150416,0.13471287626037223
1766056465,1.0,1.0,0.8967756581022157,0.8969162139574098,0.1458819101366073
1766056465,1.0,1.0,0.8513979246529275,0.9281184060826274,0.16507434792104755
1766056465,1.0,1.0,0.8239450805783863,0.9042949451698166,0.20038660676951267
1766056465,1.0,1.0,0.8714744270460827,0.9054718168321916,0.15954435219129337
1766056465,1.0,1.0,0.902918416467235,0.8943350252368857,0.1434918839269971
1766056466,1.0,1.0,0.9000332133322417,0.9345988030719342,0.11945993050517288
1766056466,1.0,1.0,0.9321800349580806,0.9650947633190089,0.07627531190393903
1766056466,1.0,1.0,0.848571677096758,0.9089389741366208,0.17669931354869364
1766056466,1.0,1.0,0.8854930420750805,0.91170770917391,0.1445938174077237
1766056466,1.0,1.0,0.888592592768143,0.9141682525384516,0.14063676353794502
1766056466,1.0,1.0,0.8388767860095869,0.9093434743240858,0.1848764336907983
1766056466,1.0,1.0,0.864378673661345,0.9902684492033818,0.13597002330941593
1766056466,1.0,1.0,0.8651514354852156,0.9260327908051292,0.1538027418083818
1766056466,1.0,1.0,0.8714600146997352,0.8974395614785728,0.16444200002037107
1766056466,1.0,1.0,0.8974420647116569,0.9148028503318635,0.13332923311180797
1766056467,1.0,1.0,0.9399301426339208,0.9399648871689101,0.084927042434214
1766056467,1.0,1.0,0.9005546143355425,0.9338197571916118,0.11945379553672583
1766056467,1.0,1.0,0.891442303135466,0.9253313685314571,0.13175802849890067
1766056467,1.0,1.0,0.885420166721213,0.93700139349152,0.13075688362837695
1766056467,1.0,1.0,0.8942594566884141,0.8770240497556712,0.16218553214860137
1766056467,1.0,1.0,0.8894338818343347,0.9659853340237406,0.11568000686246677
1766056467,1.0,1.0,0.8766816839840753,0.9029163168749343,0.15694791681998085
1766056467,1.0,1.0,0.8630402719893472,0.9306819929704778,0.1535022905213368
1766056467,1.0,1.0,0.8912759239326169,0.8913301007894152,0.15372075888163175
1766056468,1.0,1.0,0.8885574650613223,0.922695854229661,0.13562953051175922
1766056468,1.0,1.0,0.859492701920269,0.9289984841180408,0.15742781225438685
1766056468,1.0,1.0,0.9061346873729975,0.9061346873729975,0.13274559815349743
1766056468,1.0,1.0,0.8827901161658475,0.8827901161658475,0.1657598073624335
1766056468,1.0,1.0,0.8482604341108978,0.9256539307305314,0.16897406271979679
1766056468,1.0,1.0,0.8915916422131004,0.9344251013962276,0.12669822163293165
1766056468,1.0,1.0,0.8422587345924911,0.9032639588391981,0.18504099132847976
1766056468,1.0,1.0,0.885926475864264,0.9197859664246095,0.1394527163277224
1766056468,1.0,1.0,0.9000009942565154,0.9173285915521291,0.12974730411241758
1766056468,1.0,1.0,0.8799610290923728,0.9570535423291381,0.12749020653774662
1766056469,1.0,1.0,0.9062907125966049,0.9399721282592381,0.11128690817601801
1766056469,1.0,1.0,0.8661331856097658,0.9091603105104414,0.1617781603973442
