
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.35', '592F[0.50,0.00,0.00]=0.25', 'le_us=5035', 'est[0.24,0.45,-0.05,43]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.32', 'le_us=5310', 'est[0.25,0.46,-0.08,44]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.22', '592F[0.50,0.00,0.00]=0.35', 'le_us=5584', 'est[0.25,0.45,-0.10,44]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.28', 'le_us=5065', 'est[0.24,0.46,-0.05,60]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.29', 'le_us=6164', 'est[0.24,0.41,-0.08,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'le_us=6286', 'est[0.24,0.37,-0.11,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.30', '592F[0.50,0.00,0.00]=0.32', 'le_us=5065', 'est[0.24,0.41,-0.05,59]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.24', 'le_us=4974', 'est[0.24,0.42,-0.08,40]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.35', 'le_us=6347', 'est[0.24,0.38,-0.11,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.18', '592F[0.50,0.00,0.00]=0.27', 'le_us=5310', 'est[0.25,0.38,-0.11,62]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.23', 'le_us=5096', 'est[0.25,0.40,-0.05,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.29', 'CD37[0.00,0.00,0.00]=0.20', 'le_us=5432', 'est[0.25,0.40,-0.00,54]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.19', 'CD37[0.00,0.00,0.00]=0.25', 'le_us=5340', 'est[0.25,0.40,0.03,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.33', 'CD37[0.00,0.00,0.00]=0.18', 'le_us=5065', 'est[0.25,0.40,0.05,62]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'CD37[0.00,0.00,0.00]=0.27', 'le_us=5279', 'est[0.25,0.42,0.01,52]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.19', 'CD37[0.00,0.00,0.00]=0.19', '592F[0.50,0.00,0.00]=0.31', 'le_us=4333', 'est[0.22,0.41,0.01,65]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.18', '592F[0.50,0.00,0.00]=0.24', 'le_us=5310', 'est[0.23,0.41,-0.02,60]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.17', '592F[0.50,0.00,0.00]=0.26', 'le_us=5523', 'est[0.23,0.40,-0.05,67]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.21', '592F[0.50,0.00,0.00]=0.25', 'le_us=5065', 'est[0.23,0.41,-0.02,55]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.28', 'le_us=5096', 'est[0.23,0.44,0.01,61]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.21', 'le_us=5249', 'est[0.23,0.43,-0.03,50]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.28', '592F[0.50,0.00,0.00]=0.31', 'le_us=5096', 'est[0.23,0.45,0.01,64]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.22', 'le_us=5096', 'est[0.24,0.45,0.04,51]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.25', 'le_us=5767', 'est[0.24,0.40,-0.02,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.23', 'le_us=5096', 'est[0.25,0.42,0.01,57]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.25', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5310', 'est[0.25,0.38,0.05,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.31', 'CD37[0.00,0.00,0.00]=0.19', 'le_us=5340', 'est[0.25,0.38,0.07,58]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.24', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5279', 'est[0.25,0.35,0.10,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.26', 'CD37[0.00,0.00,0.00]=0.19', 'le_us=5279', 'est[0.25,0.36,0.11,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.32', 'CD37[0.00,0.00,0.00]=0.23', 'le_us=5188', 'est[0.25,0.38,0.12,40]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'CD37[0.00,0.00,0.00]=0.25', 'le_us=5127', 'est[0.24,0.41,0.07,61]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.31', '592F[0.50,0.00,0.00]=0.31', 'le_us=4974', 'est[0.24,0.44,0.01,57]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.20', '592F[0.50,0.00,0.00]=0.23', 'le_us=5249', 'est[0.24,0.44,0.03,54]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.19', '592F[0.50,0.00,0.00]=0.23', 'le_us=5065', 'est[0.23,0.44,0.04,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.29', 'le_us=5065', 'est[0.23,0.46,0.05,61]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.32', '592F[0.50,0.00,0.00]=0.26', 'le_us=5401', 'est[0.23,0.46,-0.00,46]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.25', 'le_us=5584', 'est[0.24,0.41,-0.05,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.24', 'le_us=5065', 'est[0.24,0.42,0.00,42]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.29', 'le_us=5493', 'est[0.24,0.43,-0.04,39]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.22', 'le_us=5340', 'est[0.25,0.38,-0.08,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.29', '592F[0.50,0.00,0.00]=0.23', 'le_us=5218', 'est[0.25,0.40,-0.10,40]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.19', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.27', 'le_us=5493', 'est[0.21,0.36,-0.10,58]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.32', 'le_us=5157', 'est[0.22,0.38,-0.12,40]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.28', '592F[0.50,0.00,0.00]=0.25', 'le_us=5096', 'est[0.23,0.41,-0.06,61]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.26', 'le_us=5981', 'est[0.24,0.37,-0.09,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.34', 'le_us=6164', 'est[0.24,0.34,-0.12,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.26', 'le_us=5798', 'est[0.24,0.32,-0.13,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.28', '592F[0.50,0.00,0.00]=0.26', 'le_us=5249', 'est[0.25,0.36,-0.07,52]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.26', 'le_us=5828', 'est[0.25,0.33,-0.10,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.21', '592F[0.50,0.00,0.00]=0.24', 'le_us=5065', 'est[0.24,0.36,-0.05,54]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.25', 'le_us=5767', 'est[0.24,0.33,-0.08,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.21', 'le_us=5218', 'est[0.25,0.36,-0.10,50]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.23', 'le_us=5340', 'est[0.25,0.33,-0.12,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.26', 'le_us=5249', 'est[0.24,0.37,-0.06,52]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.31', 'le_us=6134', 'est[0.25,0.34,-0.09,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.23', '592F[0.50,0.00,0.00]=0.34', 'le_us=5279', 'est[0.25,0.36,-0.11,40]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.33', 'le_us=5371', 'est[0.25,0.39,-0.12,44]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.32', '592F[0.50,0.00,0.00]=0.32', 'le_us=5035', 'est[0.25,0.43,-0.06,60]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.27', 'CD37[0.00,0.00,0.00]=0.28', 'le_us=5065', 'est[0.25,0.45,-0.08,52]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.33', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5920', 'est[0.25,0.40,-0.01,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.25', 'CD37[0.00,0.00,0.00]=0.28', 'le_us=5127', 'est[0.26,0.42,-0.04,61]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.25', 'CD37[0.00,0.00,0.00]=0.32', 'le_us=5188', 'est[0.26,0.43,0.01,44]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'CD37[0.00,0.00,0.00]=0.32', 'le_us=5249', 'est[0.26,0.45,0.05,50]']"
"['5B01[0.50,0.50,0.00]=0.17', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.27', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5218', 'est[0.19,0.43,0.00,39]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.35', 'le_us=5401', 'est[0.20,0.43,-0.04,39]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.32', 'le_us=5493', 'est[0.22,0.44,-0.07,40]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.28', '592F[0.50,0.00,0.00]=0.21', 'le_us=5249', 'est[0.22,0.43,-0.09,50]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.32', 'le_us=5157', 'est[0.23,0.44,-0.11,43]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.26', 'le_us=5249', 'est[0.23,0.45,-0.05,57]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.27', '592F[0.50,0.00,0.00]=0.27', 'le_us=5096', 'est[0.23,0.46,0.00,47]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.27', '592F[0.50,0.00,0.00]=0.29', 'le_us=5096', 'est[0.23,0.47,0.03,58]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.29', 'le_us=5279', 'est[0.23,0.48,0.05,62]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.21', '592F[0.50,0.00,0.00]=0.32', 'le_us=5218', 'est[0.24,0.46,0.00,50]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.35', 'le_us=5401', 'est[0.24,0.47,-0.04,44]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.30', '592F[0.50,0.00,0.00]=0.26', 'le_us=5310', 'est[0.25,0.48,-0.01,63]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.26', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5462', 'est[0.25,0.42,0.04,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'CD37[0.00,0.00,0.00]=0.30', 'le_us=5096', 'est[0.26,0.44,-0.00,58]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.23', 'CD37[0.00,0.00,0.00]=0.30', 'le_us=5523', 'est[0.25,0.44,0.04,40]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.30', 'CD37[0.00,0.00,0.00]=0.19', 'le_us=5218', 'est[0.25,0.43,0.06,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.27', 'CD37[0.00,0.00,0.00]=0.25', 'le_us=5096', 'est[0.25,0.45,0.01,52]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.28', 'le_us=5279', 'est[0.24,0.46,0.04,58]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.27', 'le_us=5828', 'est[0.25,0.41,-0.02,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.30', '592F[0.50,0.00,0.00]=0.27', 'le_us=5065', 'est[0.25,0.43,0.02,63]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.29', 'CD37[0.00,0.00,0.00]=0.31', 'le_us=5279', 'est[0.26,0.46,-0.02,54]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.32', 'CD37[0.00,0.00,0.00]=0.24', 'le_us=5218', 'est[0.26,0.46,0.02,40]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.27', 'CD37[0.00,0.00,0.00]=0.39', 'le_us=5645', 'est[0.25,0.46,0.06,47]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.30', 'CD37[0.00,0.00,0.00]=0.29', 'le_us=5218', 'est[0.25,0.48,0.01,52]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.25', 'CD37[0.00,0.00,0.00]=0.23', 'le_us=5096', 'est[0.24,0.47,-0.02,57]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.30', '592F[0.50,0.00,0.00]=0.20', 'le_us=5218', 'est[0.25,0.46,-0.05,52]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.22', '592F[0.50,0.00,0.00]=0.23', 'le_us=5249', 'est[0.24,0.45,-0.01,46]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.25', 'le_us=5096', 'est[0.25,0.46,0.03,57]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.30', 'CD37[0.00,0.00,0.00]=0.24', 'le_us=5218', 'est[0.25,0.46,0.06,40]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.27', 'CD37[0.00,0.00,0.00]=0.27', 'le_us=5127', 'est[0.25,0.46,0.09,47]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'CD37[0.00,0.00,0.00]=0.31', 'le_us=5065', 'est[0.26,0.48,0.04,64]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.23', 'CD37[0.00,0.00,0.00]=0.22', 'le_us=5065', 'est[0.25,0.47,-0.00,51]']"
"['5B01[0.50,0.50,0.00]=0.17', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.32', 'CD37[0.00,0.00,0.00]=0.18', 'le_us=4821', 'est[0.22,0.45,0.01,58]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.28', '592F[0.50,0.00,0.00]=0.35', 'le_us=5157', 'est[0.23,0.46,-0.03,50]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.27', '592F[0.50,0.00,0.00]=0.24', 'le_us=5035', 'est[0.24,0.47,-0.00,59]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.33', '592F[0.50,0.00,0.00]=0.24', 'le_us=5188', 'est[0.25,0.46,-0.04,39]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.31', '592F[0.50,0.00,0.00]=0.30', 'le_us=5065', 'est[0.25,0.48,0.00,55]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.27', 'CD37[0.00,0.00,0.00]=0.26', 'le_us=5065', 'est[0.25,0.48,-0.03,52]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.28', 'le_us=5249', 'est[0.24,0.49,0.01,58]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.20', 'le_us=5188', 'est[0.24,0.43,-0.04,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.21', '592F[0.50,0.00,0.00]=0.26', 'le_us=5035', 'est[0.25,0.43,-0.07,48]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.20', '592F[0.50,0.00,0.00]=0.31', 'le_us=5523', 'est[0.25,0.42,-0.09,52]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.22', 'le_us=5340', 'est[0.25,0.38,-0.11,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.20', 'le_us=5218', 'est[0.25,0.39,-0.12,52]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.23', 'le_us=5249', 'est[0.26,0.41,-0.07,57]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'CD37[0.00,0.00,0.00]=0.17', 'le_us=5249', 'est[0.26,0.40,-0.02,64]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.26', 'CD37[0.00,0.00,0.00]=0.23', 'le_us=5096', 'est[0.25,0.42,-0.04,57]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.29', '592F[0.50,0.00,0.00]=0.30', 'le_us=5340', 'est[0.25,0.44,0.01,53]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.33', 'le_us=5218', 'est[0.25,0.44,-0.03,39]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.22', '592F[0.50,0.00,0.00]=0.28', 'le_us=5340', 'est[0.25,0.44,-0.06,44]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.23', 'le_us=5279', 'est[0.26,0.45,-0.03,58]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.26', 'CD37[0.00,0.00,0.00]=0.27', 'le_us=5065', 'est[0.26,0.46,-0.06,47]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.30', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5706', 'est[0.26,0.41,0.00,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.31', 'CD37[0.00,0.00,0.00]=0.28', 'le_us=5249', 'est[0.25,0.44,-0.02,64]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.27', '592F[0.50,0.00,0.00]=0.30', 'le_us=5096', 'est[0.24,0.46,0.01,63]']"
