Timestamp,Enc_X_Transformed,Enc_Y_Transformed,UWB_X,UWB_Y,Delta_Error
1766062601,0.179237,0.438168,0.19,0.44,0.010917801656011153
1766062601,0.179237,0.438168,0.2,0.43,0.02231184423125978
1766062601,0.179237,0.438168,0.21,0.43,0.031828892424965075
1766062601,0.179237,0.438168,0.21,0.43,0.031828892424965075
1766062601,0.179237,0.438168,0.21,0.42,0.03572727799595149
1766062601,0.179237,0.438168,0.2,0.41,0.03499340499294119
1766062601,0.179237,0.438168,0.22,0.4,0.05584280072668274
1766062601,0.179237,0.438168,0.22,0.39,0.063101334320282
1766062601,0.179237,0.438168,0.22,0.4,0.05584280072668274
1766062601,0.179237,0.438168,0.21,0.42,0.03572727799595149
1766062602,0.179237,0.438168,0.19,0.43,0.013511417135149075
1766062602,0.179237,0.438168,0.2,0.43,0.02231184423125978
1766062602,0.179237,0.438168,0.17,0.46,0.023705661623333797
1766062602,0.179237,0.438168,0.17,0.45,0.015010609348057797
1766062602,0.179237,0.438168,0.16,0.45,0.022584472387018485
1766062602,0.179237,0.438168,0.17,0.45,0.015010609348057797
1766062602,0.179237,0.438168,0.18,0.46,0.021845328859964565
1766062602,0.179237,0.438168,0.17,0.46,0.023705661623333797
1766062602,0.179237,0.438168,0.15,0.48,0.05103644181366878
1766062602,0.179237,0.438168,0.13,0.49,0.07149012794085628
1766062603,0.179237,0.438168,0.13,0.47,0.05863069497285529
1766062603,0.179237,0.438168,0.15,0.47,0.043221272459287904
1766062603,0.179237,0.438168,0.14,0.45,0.040982171648169155
1766062603,0.179237,0.438168,0.15,0.46,0.03648888040211705
1766062603,0.179237,0.438168,0.15,0.47,0.043221272459287904
1766062603,0.179237,0.438168,0.16,0.47,0.03719325735936553
1766062603,0.179237,0.438168,0.17,0.46,0.023705661623333797
1766062603,0.179237,0.438168,0.17,0.46,0.023705661623333797
1766062603,0.179237,0.438168,0.19,0.45,0.015994948983976163
1766062603,0.179237,0.438168,0.19,0.46,0.02434087905150512
1766062604,0.179237,0.438168,0.15,0.48,0.05103644181366878
1766062604,0.179237,0.438168,0.16,0.48,0.046043223095261245
1766062604,0.179237,0.438168,0.17,0.47,0.033145111147799736
1766062604,0.179237,0.438168,0.19,0.46,0.02434087905150512
1766062604,0.179237,0.438168,0.21,0.45,0.03295995135008544
1766062604,0.179237,0.438168,0.2,0.43,0.02231184423125978
1766062604,0.179237,0.438168,0.2,0.44,0.020843665536560505
1766062604,0.179237,0.438168,0.2,0.44,0.020843665536560505
1766062604,0.179237,0.438168,0.2,0.45,0.023897665011460855
1766062604,0.179237,0.438168,0.19,0.46,0.02434087905150512
1766062605,0.179237,0.438168,0.18,0.46,0.021845328859964565
1766062605,0.179237,0.438168,0.19,0.47,0.03360235695602316
1766062605,0.179237,0.438168,0.2,0.46,0.030128697167318752
1766062605,0.179237,0.438168,0.22,0.43,0.04157328941760562
1766062605,0.179237,0.438168,0.21,0.43,0.031828892424965075
1766062605,0.179237,0.438168,0.13,0.37,0.08409018012229491
1766062605,0.179237,0.438168,0.14,0.38,0.0701645094973235
1766062605,0.179237,0.438168,0.13,0.4,0.06229830168632207
1766062605,0.179237,0.438168,0.15,0.41,0.040598502349224685
1766062605,0.179237,0.438168,0.16,0.42,0.026460128363256303
1766062606,0.179237,0.438168,0.17,0.42,0.020381324613478892
1766062606,0.179237,0.438168,0.17,0.42,0.020381324613478892
1766062606,0.179237,0.438168,0.17,0.43,0.012330384949384186
1766062606,0.179237,0.438168,0.18,0.41,0.028178331976893196
1766062606,0.179237,0.438168,0.16,0.44,0.01932403666421693
1766062606,0.179237,0.438168,0.17,0.44,0.00941692056884839
1766062606,0.179237,0.438168,0.18,0.44,0.001984538485391498
1766062606,0.179237,0.438168,0.18,0.44,0.001984538485391498
1766062606,0.179237,0.438168,0.17,0.44,0.00941692056884839
1766062607,0.179237,0.438168,0.18,0.45,0.011856575939114978
1766062607,0.179237,0.438168,0.19,0.43,0.013511417135149075
1766062607,0.179237,0.438168,0.19,0.43,0.013511417135149075
1766062607,0.179237,0.438168,0.19,0.43,0.013511417135149075
1766062607,0.179237,0.438168,0.19,0.44,0.010917801656011153
1766062607,0.179237,0.438168,0.16,0.4,0.04274176403706331
1766062607,0.179237,0.438168,0.17,0.41,0.029643859279790165
1766062607,0.179237,0.438168,0.17,0.42,0.020381324613478892
1766062607,0.179237,0.438168,0.15,0.44,0.02929434063091369
1766062607,0.179237,0.438168,0.18,0.44,0.001984538485391498
1766062608,0.179237,0.438168,0.18,0.44,0.001984538485391498
1766062608,0.179237,0.438168,0.21,0.44,0.03081750140747947
1766062608,0.179237,0.438168,0.22,0.44,0.040804146762308355
1766062608,0.179237,0.438168,0.21,0.44,0.03081750140747947
1766062608,0.179237,0.438168,0.21,0.44,0.03081750140747947
1766062608,0.179237,0.438168,0.2,0.44,0.020843665536560505
