timestamp,odom_x,odom_y,odom_theta,ticks_L,ticks_R,delta_d,cumulative_d
1765545333.1025293,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545333.202647,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545333.4029326,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545333.5027275,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545333.6026113,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545333.7027872,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545333.8026989,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545333.9027338,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545334.002587,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545334.1026154,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545334.202655,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545334.302354,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545334.502722,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545334.6024907,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545334.7025733,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545334.8025796,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545334.9026492,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545335.002816,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
1765545335.1025453,2.641372222873801,-0.008715944660391101,-0.20901819587569861,-25385,-24958,0.0,2.641386603180346
