timestamp,odom_x,odom_y,odom_theta,ticks_L,ticks_R,delta_d,cumulative_d
1765545079.2595215,0.0,0.0,0.0,0,0,0.0,0.0
1765545079.3591094,0.0,0.0,0.0,0,0,0.0,0.0
1765545079.4594584,0.0,0.0,0.0,0,0,0.0,0.0
1765545079.559389,0.0,0.0,0.0,0,0,0.0,0.0
1765545079.659057,0.0,0.0,0.0,0,0,0.0,0.0
1765545079.75919,0.0,0.0,0.0,0,0,0.0,0.0
1765545079.959285,0.0,0.0,0.0,0,0,0.0,0.0
1765545080.0594625,0.0,0.0,0.0,0,0,0.0,0.0
1765545080.1592286,0.0,0.0,0.0,0,0,0.0,0.0
1765545080.2596276,0.0,0.0,0.0,0,0,0.0,0.0
1765545080.359457,0.0,0.0,0.0,0,0,0.0,0.0
1765545080.4593735,0.0,0.0,0.0,0,0,0.0,0.0
1765545080.5593758,0.0,0.0,0.0,0,0,0.0,0.0
1765545080.6593978,0.0,0.0,0.0,0,0,0.0,0.0
1765545080.7593443,0.0,0.0,0.0,0,0,0.0,0.0
1765545080.8593514,0.0,0.0,0.0,0,0,0.0,0.0
1765545081.059434,0.0,0.0,0.0,0,0,0.0,0.0
1765545081.1593575,0.0,0.0,0.0,0,0,0.0,0.0
1765545081.2591746,0.0,0.0,0.0,0,0,0.0,0.0
1765545081.3592544,0.0,0.0,0.0,0,0,0.0,0.0
1765545081.4594057,0.0,0.0,0.0,0,0,0.0,0.0
1765545081.5596757,0.0,0.0,0.0,0,0,0.0,0.0
1765545081.6590889,0.0,0.0,0.0,0,0,0.0,0.0
1765545081.7594573,0.0,0.0,0.0,0,0,0.0,0.0
1765545081.8593044,0.0,0.0,0.0,0,0,0.0,0.0
1765545081.9595015,0.0,0.0,0.0,0,0,0.0,0.0
1765545082.1599178,0.0,0.0,0.0,0,0,0.0,0.0
1765545082.2591307,0.0500161478296264,-8.148885625074062e-05,0.0016292495060895818,-475,-475,0.05001621421248049,0.05001621421248048
1765545082.3597105,0.10003236204210689,-8.148885625074062e-05,0.003258499012179164,-950,-950,0.05001621421248049,0.10003239523352842
1765545082.4594975,0.1500485098717333,4.0657581468206416e-20,0.0048877485182687455,-1425,-1425,0.05001621421248049,0.1500485098717333
1765545082.5594478,0.20006445855297367,0.0001629774961931125,0.006516998024358327,-1900,-1900,0.05001621421248049,0.20006452493572863
1765545082.6591272,0.25008007532082466,0.00040744319971243345,0.008146247530447907,-2375,-2375,0.05001621421248049,0.25008040723421404
1765545082.75937,0.300095227411164,0.0007333964616351532,0.009775497036537486,-2850,-2850,0.05001621421248049,0.3000961235759772
1765545082.859134,0.3501097820611029,0.0011408364167335384,0.011404746542627067,-3325,-3325,0.05001621421248049,0.35011164076991597
1765545082.9593873,0.40012360650933837,0.0016297619834772293,0.013033996048716648,-3800,-3800,0.05001621421248049,0.4001269256250604
1765545083.0594847,0.4501365679965058,0.002200171864036109,0.014663245554806229,-4275,-4275,0.05001621421248049,0.4501419449505947
1765545083.259681,0.5001485337655313,0.002852064544283751,0.01629249506089581,-4750,-4750,0.05001621421248049,0.5001566655558791
1765545083.3594532,0.6001724653035821,0.004155849904779034,0.019550994073074975,-5700,-5700,0.10003242842496098,0.600186853568962
